

Critical Current 	   22.7 [A] 
Maximum density 	 6.406e+011 [molecules/m3]
Average density at 1.000 [A] in [molecules/m3] 	 H2 :	 2.60e+010, CH4:	 2.73e+010, CO :	 1.39e+008, CO2:	 1.21e+008 
Average density at Ib=0 in [molecules/m3] 	 H2 :	 2.59e+010, CH4:	 2.60e+010, CO :	 1.31e+008, CO2:	 1.16e+008 
Total Length [m] 	  H2 density at zero current [molecules/m3]	 CH4 density at zero current [molecules/m3]	 CO density at zero current [molecules/m3]	 CO2 density at zero current [molecules/m3]	 H2 density at Set Current [molecules/m3]	 CH4 density at Set Current [molecules/m3]	 CO density at Set Current [molecules/m3]	 CO2 density at Set Current [molecules/m3]	
5.863 	 1.0695e+010 	 2.5661e+010 	 5.3917e+007 	 6.7555e+007 	 1.0717e+010 	 2.6926e+010 	 5.4217e+007 	 6.7745e+007
5.875 	 1.0614e+010 	 2.5647e+010 	 5.3917e+007 	 6.7555e+007 	 1.0635e+010 	 2.6911e+010 	 5.4217e+007 	 6.7745e+007
5.887 	 1.0534e+010 	 2.5633e+010 	 5.3917e+007 	 6.7555e+007 	 1.0555e+010 	 2.6897e+010 	 5.4217e+007 	 6.7744e+007
5.898 	 1.0456e+010 	 2.5620e+010 	 5.3917e+007 	 6.7555e+007 	 1.0477e+010 	 2.6882e+010 	 5.4216e+007 	 6.7744e+007
 5.91 	 1.0380e+010 	 2.5606e+010 	 5.3917e+007 	 6.7555e+007 	 1.0401e+010 	 2.6868e+010 	 5.4216e+007 	 6.7744e+007
5.921 	 1.0306e+010 	 2.5592e+010 	 5.3917e+007 	 6.7555e+007 	 1.0327e+010 	 2.6854e+010 	 5.4216e+007 	 6.7744e+007
5.933 	 1.0234e+010 	 2.5578e+010 	 5.3917e+007 	 6.7555e+007 	 1.0255e+010 	 2.6839e+010 	 5.4216e+007 	 6.7744e+007
5.944 	 1.0164e+010 	 2.5564e+010 	 5.3917e+007 	 6.7555e+007 	 1.0184e+010 	 2.6825e+010 	 5.4215e+007 	 6.7744e+007
5.956 	 1.0095e+010 	 2.5551e+010 	 5.3917e+007 	 6.7555e+007 	 1.0115e+010 	 2.6810e+010 	 5.4215e+007 	 6.7743e+007
5.968 	 1.0028e+010 	 2.5537e+010 	 5.3917e+007 	 6.7555e+007 	 1.0048e+010 	 2.6796e+010 	 5.4215e+007 	 6.7743e+007
5.979 	 9.9630e+009 	 2.5523e+010 	 5.3917e+007 	 6.7555e+007 	 9.9831e+009 	 2.6781e+010 	 5.4215e+007 	 6.7743e+007
5.991 	 9.8995e+009 	 2.5509e+010 	 5.3917e+007 	 6.7555e+007 	 9.9195e+009 	 2.6767e+010 	 5.4214e+007 	 6.7743e+007
5.991 	 9.8995e+009 	 2.5509e+010 	 5.3917e+007 	 6.7555e+007 	 9.9195e+009 	 2.6767e+010 	 5.4214e+007 	 6.7743e+007
6.002 	 9.8376e+009 	 2.5495e+010 	 5.3917e+007 	 6.7555e+007 	 9.8575e+009 	 2.6752e+010 	 5.4214e+007 	 6.7743e+007
6.014 	 9.7773e+009 	 2.5482e+010 	 5.3917e+007 	 6.7555e+007 	 9.7971e+009 	 2.6738e+010 	 5.4214e+007 	 6.7743e+007
6.025 	 9.7186e+009 	 2.5468e+010 	 5.3917e+007 	 6.7555e+007 	 9.7382e+009 	 2.6723e+010 	 5.4214e+007 	 6.7742e+007
6.037 	 9.6613e+009 	 2.5454e+010 	 5.3917e+007 	 6.7555e+007 	 9.6808e+009 	 2.6709e+010 	 5.4214e+007 	 6.7742e+007
6.049 	 9.6055e+009 	 2.5440e+010 	 5.3917e+007 	 6.7555e+007 	 9.6249e+009 	 2.6694e+010 	 5.4213e+007 	 6.7742e+007
 6.06 	 9.5511e+009 	 2.5426e+010 	 5.3917e+007 	 6.7555e+007 	 9.5704e+009 	 2.6680e+010 	 5.4213e+007 	 6.7742e+007
6.072 	 9.4982e+009 	 2.5412e+010 	 5.3917e+007 	 6.7555e+007 	 9.5173e+009 	 2.6665e+010 	 5.4213e+007 	 6.7742e+007
6.083 	 9.4466e+009 	 2.5398e+010 	 5.3917e+007 	 6.7555e+007 	 9.4656e+009 	 2.6650e+010 	 5.4213e+007 	 6.7742e+007
6.095 	 9.3963e+009 	 2.5385e+010 	 5.3917e+007 	 6.7555e+007 	 9.4153e+009 	 2.6636e+010 	 5.4212e+007 	 6.7742e+007
6.107 	 9.3474e+009 	 2.5371e+010 	 5.3917e+007 	 6.7555e+007 	 9.3662e+009 	 2.6621e+010 	 5.4212e+007 	 6.7741e+007
6.118 	 9.2997e+009 	 2.5357e+010 	 5.3917e+007 	 6.7555e+007 	 9.3185e+009 	 2.6607e+010 	 5.4212e+007 	 6.7741e+007
 6.13 	 9.2533e+009 	 2.5343e+010 	 5.3917e+007 	 6.7555e+007 	 9.2720e+009 	 2.6592e+010 	 5.4212e+007 	 6.7741e+007
6.141 	 9.2081e+009 	 2.5329e+010 	 5.3917e+007 	 6.7555e+007 	 9.2267e+009 	 2.6578e+010 	 5.4212e+007 	 6.7741e+007
6.153 	 9.1642e+009 	 2.5315e+010 	 5.3917e+007 	 6.7555e+007 	 9.1826e+009 	 2.6563e+010 	 5.4211e+007 	 6.7741e+007
6.164 	 9.1213e+009 	 2.5301e+010 	 5.3917e+007 	 6.7555e+007 	 9.1397e+009 	 2.6548e+010 	 5.4211e+007 	 6.7741e+007
6.176 	 9.0797e+009 	 2.5287e+010 	 5.3917e+007 	 6.7555e+007 	 9.0979e+009 	 2.6534e+010 	 5.4211e+007 	 6.7741e+007
6.188 	 9.0391e+009 	 2.5273e+010 	 5.3917e+007 	 6.7555e+007 	 9.0573e+009 	 2.6519e+010 	 5.4211e+007 	 6.7740e+007
6.199 	 8.9997e+009 	 2.5259e+010 	 5.3917e+007 	 6.7555e+007 	 9.0178e+009 	 2.6504e+010 	 5.4211e+007 	 6.7740e+007
6.211 	 8.9613e+009 	 2.5245e+010 	 5.3917e+007 	 6.7555e+007 	 8.9793e+009 	 2.6490e+010 	 5.4210e+007 	 6.7740e+007
6.222 	 8.9240e+009 	 2.5231e+010 	 5.3917e+007 	 6.7555e+007 	 8.9419e+009 	 2.6475e+010 	 5.4210e+007 	 6.7740e+007
6.234 	 8.8877e+009 	 2.5217e+010 	 5.3917e+007 	 6.7555e+007 	 8.9056e+009 	 2.6460e+010 	 5.4210e+007 	 6.7740e+007
6.245 	 8.8524e+009 	 2.5203e+010 	 5.3917e+007 	 6.7555e+007 	 8.8702e+009 	 2.6446e+010 	 5.4210e+007 	 6.7740e+007
6.257 	 8.8181e+009 	 2.5189e+010 	 5.3917e+007 	 6.7555e+007 	 8.8358e+009 	 2.6431e+010 	 5.4210e+007 	 6.7740e+007
6.269 	 8.7848e+009 	 2.5175e+010 	 5.3917e+007 	 6.7555e+007 	 8.8024e+009 	 2.6416e+010 	 5.4209e+007 	 6.7740e+007
 6.28 	 8.7524e+009 	 2.5161e+010 	 5.3917e+007 	 6.7555e+007 	 8.7699e+009 	 2.6401e+010 	 5.4209e+007 	 6.7739e+007
6.292 	 8.7209e+009 	 2.5147e+010 	 5.3917e+007 	 6.7555e+007 	 8.7384e+009 	 2.6387e+010 	 5.4209e+007 	 6.7739e+007
6.303 	 8.6904e+009 	 2.5133e+010 	 5.3917e+007 	 6.7555e+007 	 8.7078e+009 	 2.6372e+010 	 5.4209e+007 	 6.7739e+007
6.315 	 8.6607e+009 	 2.5119e+010 	 5.3917e+007 	 6.7555e+007 	 8.6780e+009 	 2.6357e+010 	 5.4209e+007 	 6.7739e+007
6.326 	 8.6319e+009 	 2.5105e+010 	 5.3917e+007 	 6.7555e+007 	 8.6492e+009 	 2.6342e+010 	 5.4208e+007 	 6.7739e+007
6.338 	 8.6040e+009 	 2.5091e+010 	 5.3917e+007 	 6.7555e+007 	 8.6212e+009 	 2.6328e+010 	 5.4208e+007 	 6.7739e+007
 6.35 	 8.5768e+009 	 2.5077e+010 	 5.3917e+007 	 6.7555e+007 	 8.5940e+009 	 2.6313e+010 	 5.4208e+007 	 6.7739e+007
6.361 	 8.5506e+009 	 2.5063e+010 	 5.3917e+007 	 6.7555e+007 	 8.5676e+009 	 2.6298e+010 	 5.4208e+007 	 6.7739e+007
6.373 	 8.5251e+009 	 2.5049e+010 	 5.3917e+007 	 6.7555e+007 	 8.5421e+009 	 2.6283e+010 	 5.4208e+007 	 6.7738e+007
6.384 	 8.5004e+009 	 2.5035e+010 	 5.3917e+007 	 6.7555e+007 	 8.5173e+009 	 2.6268e+010 	 5.4207e+007 	 6.7738e+007
6.396 	 8.4765e+009 	 2.5021e+010 	 5.3917e+007 	 6.7555e+007 	 8.4934e+009 	 2.6253e+010 	 5.4207e+007 	 6.7738e+007
6.408 	 8.4533e+009 	 2.5007e+010 	 5.3917e+007 	 6.7555e+007 	 8.4702e+009 	 2.6239e+010 	 5.4207e+007 	 6.7738e+007
6.419 	 8.4309e+009 	 2.4993e+010 	 5.3917e+007 	 6.7555e+007 	 8.4477e+009 	 2.6224e+010 	 5.4207e+007 	 6.7738e+007
6.431 	 8.4092e+009 	 2.4979e+010 	 5.3917e+007 	 6.7555e+007 	 8.4260e+009 	 2.6209e+010 	 5.4207e+007 	 6.7738e+007
6.442 	 8.3883e+009 	 2.4964e+010 	 5.3917e+007 	 6.7555e+007 	 8.4050e+009 	 2.6194e+010 	 5.4206e+007 	 6.7738e+007
6.454 	 8.3680e+009 	 2.4950e+010 	 5.3917e+007 	 6.7555e+007 	 8.3847e+009 	 2.6179e+010 	 5.4206e+007 	 6.7738e+007
6.465 	 8.3485e+009 	 2.4936e+010 	 5.3917e+007 	 6.7555e+007 	 8.3651e+009 	 2.6164e+010 	 5.4206e+007 	 6.7737e+007
6.477 	 8.3296e+009 	 2.4922e+010 	 5.3917e+007 	 6.7555e+007 	 8.3461e+009 	 2.6149e+010 	 5.4206e+007 	 6.7737e+007
6.489 	 8.3114e+009 	 2.4908e+010 	 5.3917e+007 	 6.7555e+007 	 8.3279e+009 	 2.6134e+010 	 5.4206e+007 	 6.7737e+007
  6.5 	 8.2939e+009 	 2.4894e+010 	 5.3917e+007 	 6.7555e+007 	 8.3103e+009 	 2.6120e+010 	 5.4206e+007 	 6.7737e+007
6.512 	 8.2770e+009 	 2.4880e+010 	 5.3917e+007 	 6.7555e+007 	 8.2934e+009 	 2.6105e+010 	 5.4205e+007 	 6.7737e+007
6.523 	 8.2607e+009 	 2.4866e+010 	 5.3917e+007 	 6.7555e+007 	 8.2771e+009 	 2.6090e+010 	 5.4205e+007 	 6.7737e+007
6.535 	 8.2451e+009 	 2.4851e+010 	 5.3917e+007 	 6.7555e+007 	 8.2615e+009 	 2.6075e+010 	 5.4205e+007 	 6.7737e+007
6.546 	 8.2301e+009 	 2.4837e+010 	 5.3917e+007 	 6.7555e+007 	 8.2464e+009 	 2.6060e+010 	 5.4205e+007 	 6.7737e+007
6.558 	 8.2158e+009 	 2.4823e+010 	 5.3917e+007 	 6.7555e+007 	 8.2320e+009 	 2.6045e+010 	 5.4205e+007 	 6.7737e+007
6.558 	 8.2158e+009 	 2.4823e+010 	 5.3917e+007 	 6.7555e+007 	 8.2320e+009 	 2.6045e+010 	 5.4205e+007 	 6.7737e+007
 6.57 	 8.2020e+009 	 2.4809e+010 	 5.3917e+007 	 6.7555e+007 	 8.2182e+009 	 2.6030e+010 	 5.4204e+007 	 6.7736e+007
6.581 	 8.1888e+009 	 2.4795e+010 	 5.3917e+007 	 6.7555e+007 	 8.2050e+009 	 2.6015e+010 	 5.4204e+007 	 6.7736e+007
6.593 	 8.1763e+009 	 2.4780e+010 	 5.3917e+007 	 6.7555e+007 	 8.1924e+009 	 2.6000e+010 	 5.4204e+007 	 6.7736e+007
6.604 	 8.1643e+009 	 2.4766e+010 	 5.3917e+007 	 6.7555e+007 	 8.1804e+009 	 2.5985e+010 	 5.4204e+007 	 6.7736e+007
6.616 	 8.1528e+009 	 2.4752e+010 	 5.3917e+007 	 6.7555e+007 	 8.1689e+009 	 2.5970e+010 	 5.4204e+007 	 6.7736e+007
6.627 	 8.1420e+009 	 2.4738e+010 	 5.3917e+007 	 6.7555e+007 	 8.1580e+009 	 2.5955e+010 	 5.4204e+007 	 6.7736e+007
6.639 	 8.1317e+009 	 2.4724e+010 	 5.3917e+007 	 6.7555e+007 	 8.1477e+009 	 2.5940e+010 	 5.4203e+007 	 6.7736e+007
6.651 	 8.1219e+009 	 2.4709e+010 	 5.3917e+007 	 6.7555e+007 	 8.1379e+009 	 2.5925e+010 	 5.4203e+007 	 6.7736e+007
6.662 	 8.1127e+009 	 2.4695e+010 	 5.3917e+007 	 6.7555e+007 	 8.1287e+009 	 2.5910e+010 	 5.4203e+007 	 6.7736e+007
6.674 	 8.1041e+009 	 2.4681e+010 	 5.3917e+007 	 6.7555e+007 	 8.1200e+009 	 2.5895e+010 	 5.4203e+007 	 6.7735e+007
6.685 	 8.0960e+009 	 2.4667e+010 	 5.3917e+007 	 6.7555e+007 	 8.1119e+009 	 2.5880e+010 	 5.4203e+007 	 6.7735e+007
6.697 	 8.0884e+009 	 2.4652e+010 	 5.3917e+007 	 6.7555e+007 	 8.1042e+009 	 2.5864e+010 	 5.4203e+007 	 6.7735e+007
6.708 	 8.0813e+009 	 2.4638e+010 	 5.3917e+007 	 6.7555e+007 	 8.0972e+009 	 2.5849e+010 	 5.4202e+007 	 6.7735e+007
 6.72 	 8.0748e+009 	 2.4624e+010 	 5.3917e+007 	 6.7555e+007 	 8.0906e+009 	 2.5834e+010 	 5.4202e+007 	 6.7735e+007
6.732 	 8.0688e+009 	 2.4609e+010 	 5.3917e+007 	 6.7555e+007 	 8.0846e+009 	 2.5819e+010 	 5.4202e+007 	 6.7735e+007
6.743 	 8.0633e+009 	 2.4595e+010 	 5.3917e+007 	 6.7555e+007 	 8.0791e+009 	 2.5804e+010 	 5.4202e+007 	 6.7735e+007
6.755 	 8.0584e+009 	 2.4581e+010 	 5.3917e+007 	 6.7555e+007 	 8.0741e+009 	 2.5789e+010 	 5.4202e+007 	 6.7735e+007
6.766 	 8.0539e+009 	 2.4567e+010 	 5.3917e+007 	 6.7555e+007 	 8.0696e+009 	 2.5774e+010 	 5.4202e+007 	 6.7735e+007
6.778 	 8.0499e+009 	 2.4552e+010 	 5.3917e+007 	 6.7555e+007 	 8.0656e+009 	 2.5759e+010 	 5.4201e+007 	 6.7735e+007
 6.79 	 8.0465e+009 	 2.4538e+010 	 5.3917e+007 	 6.7555e+007 	 8.0621e+009 	 2.5743e+010 	 5.4201e+007 	 6.7734e+007
6.801 	 8.0436e+009 	 2.4524e+010 	 5.3917e+007 	 6.7555e+007 	 8.0592e+009 	 2.5728e+010 	 5.4201e+007 	 6.7734e+007
6.813 	 8.0411e+009 	 2.4509e+010 	 5.3917e+007 	 6.7555e+007 	 8.0567e+009 	 2.5713e+010 	 5.4201e+007 	 6.7734e+007
6.824 	 8.0392e+009 	 2.4495e+010 	 5.3917e+007 	 6.7555e+007 	 8.0548e+009 	 2.5698e+010 	 5.4201e+007 	 6.7734e+007
6.836 	 8.0377e+009 	 2.4480e+010 	 5.3917e+007 	 6.7555e+007 	 8.0533e+009 	 2.5683e+010 	 5.4201e+007 	 6.7734e+007
6.847 	 8.0368e+009 	 2.4466e+010 	 5.3917e+007 	 6.7555e+007 	 8.0523e+009 	 2.5667e+010 	 5.4200e+007 	 6.7734e+007
6.859 	 8.0363e+009 	 2.4452e+010 	 5.3917e+007 	 6.7555e+007 	 8.0519e+009 	 2.5652e+010 	 5.4200e+007 	 6.7734e+007
6.871 	 8.0364e+009 	 2.4437e+010 	 5.3917e+007 	 6.7555e+007 	 8.0519e+009 	 2.5637e+010 	 5.4200e+007 	 6.7734e+007
6.882 	 8.0369e+009 	 2.4423e+010 	 5.3917e+007 	 6.7555e+007 	 8.0524e+009 	 2.5622e+010 	 5.4200e+007 	 6.7734e+007
6.894 	 8.0380e+009 	 2.4409e+010 	 5.3917e+007 	 6.7555e+007 	 8.0535e+009 	 2.5607e+010 	 5.4200e+007 	 6.7734e+007
6.905 	 8.0395e+009 	 2.4394e+010 	 5.3917e+007 	 6.7555e+007 	 8.0550e+009 	 2.5591e+010 	 5.4200e+007 	 6.7733e+007
6.917 	 8.0416e+009 	 2.4380e+010 	 5.3917e+007 	 6.7555e+007 	 8.0570e+009 	 2.5576e+010 	 5.4199e+007 	 6.7733e+007
6.928 	 8.0441e+009 	 2.4365e+010 	 5.3917e+007 	 6.7555e+007 	 8.0596e+009 	 2.5561e+010 	 5.4199e+007 	 6.7733e+007
 6.94 	 8.0472e+009 	 2.4351e+010 	 5.3917e+007 	 6.7555e+007 	 8.0626e+009 	 2.5545e+010 	 5.4199e+007 	 6.7733e+007
6.952 	 8.0507e+009 	 2.4337e+010 	 5.3917e+007 	 6.7555e+007 	 8.0662e+009 	 2.5530e+010 	 5.4199e+007 	 6.7733e+007
6.963 	 8.0548e+009 	 2.4322e+010 	 5.3917e+007 	 6.7555e+007 	 8.0702e+009 	 2.5515e+010 	 5.4199e+007 	 6.7733e+007
6.975 	 8.0594e+009 	 2.4308e+010 	 5.3917e+007 	 6.7555e+007 	 8.0748e+009 	 2.5500e+010 	 5.4199e+007 	 6.7733e+007
6.986 	 8.0644e+009 	 2.4293e+010 	 5.3917e+007 	 6.7555e+007 	 8.0798e+009 	 2.5484e+010 	 5.4199e+007 	 6.7733e+007
6.998 	 8.0700e+009 	 2.4279e+010 	 5.3917e+007 	 6.7555e+007 	 8.0854e+009 	 2.5469e+010 	 5.4198e+007 	 6.7733e+007
7.009 	 8.0762e+009 	 2.4264e+010 	 5.3917e+007 	 6.7555e+007 	 8.0915e+009 	 2.5454e+010 	 5.4198e+007 	 6.7733e+007
7.021 	 8.0828e+009 	 2.4250e+010 	 5.3917e+007 	 6.7555e+007 	 8.0982e+009 	 2.5438e+010 	 5.4198e+007 	 6.7732e+007
7.033 	 8.0899e+009 	 2.4235e+010 	 5.3917e+007 	 6.7555e+007 	 8.1053e+009 	 2.5423e+010 	 5.4198e+007 	 6.7732e+007
7.044 	 8.0976e+009 	 2.4221e+010 	 5.3917e+007 	 6.7555e+007 	 8.1130e+009 	 2.5407e+010 	 5.4198e+007 	 6.7732e+007
7.056 	 8.1059e+009 	 2.4206e+010 	 5.3917e+007 	 6.7555e+007 	 8.1212e+009 	 2.5392e+010 	 5.4198e+007 	 6.7732e+007
7.067 	 8.1146e+009 	 2.4192e+010 	 5.3917e+007 	 6.7555e+007 	 8.1300e+009 	 2.5377e+010 	 5.4197e+007 	 6.7732e+007
7.079 	 8.1239e+009 	 2.4177e+010 	 5.3917e+007 	 6.7555e+007 	 8.1393e+009 	 2.5361e+010 	 5.4197e+007 	 6.7732e+007
7.091 	 8.1338e+009 	 2.4163e+010 	 5.3917e+007 	 6.7555e+007 	 8.1491e+009 	 2.5346e+010 	 5.4197e+007 	 6.7732e+007
7.102 	 8.1442e+009 	 2.4148e+010 	 5.3917e+007 	 6.7555e+007 	 8.1596e+009 	 2.5330e+010 	 5.4197e+007 	 6.7732e+007
7.114 	 8.1552e+009 	 2.4134e+010 	 5.3917e+007 	 6.7555e+007 	 8.1705e+009 	 2.5315e+010 	 5.4197e+007 	 6.7732e+007
7.125 	 8.1667e+009 	 2.4119e+010 	 5.3917e+007 	 6.7555e+007 	 8.1821e+009 	 2.5300e+010 	 5.4197e+007 	 6.7732e+007
7.125 	 8.1667e+009 	 2.4119e+010 	 5.3917e+007 	 6.7555e+007 	 8.1821e+009 	 2.5300e+010 	 5.4197e+007 	 6.7732e+007
7.137 	 8.1788e+009 	 2.4105e+010 	 5.3917e+007 	 6.7555e+007 	 8.1942e+009 	 2.5284e+010 	 5.4197e+007 	 6.7732e+007
7.148 	 8.1916e+009 	 2.4090e+010 	 5.3917e+007 	 6.7555e+007 	 8.2069e+009 	 2.5269e+010 	 5.4196e+007 	 6.7731e+007
 7.16 	 8.2048e+009 	 2.4076e+010 	 5.3917e+007 	 6.7555e+007 	 8.2202e+009 	 2.5253e+010 	 5.4196e+007 	 6.7731e+007
7.172 	 8.2187e+009 	 2.4061e+010 	 5.3917e+007 	 6.7555e+007 	 8.2341e+009 	 2.5238e+010 	 5.4196e+007 	 6.7731e+007
7.183 	 8.2332e+009 	 2.4046e+010 	 5.3917e+007 	 6.7555e+007 	 8.2486e+009 	 2.5222e+010 	 5.4196e+007 	 6.7731e+007
7.195 	 8.2484e+009 	 2.4032e+010 	 5.3917e+007 	 6.7555e+007 	 8.2637e+009 	 2.5207e+010 	 5.4196e+007 	 6.7731e+007
7.206 	 8.2641e+009 	 2.4017e+010 	 5.3917e+007 	 6.7555e+007 	 8.2795e+009 	 2.5191e+010 	 5.4196e+007 	 6.7731e+007
7.218 	 8.2805e+009 	 2.4003e+010 	 5.3917e+007 	 6.7555e+007 	 8.2959e+009 	 2.5176e+010 	 5.4196e+007 	 6.7731e+007
7.229 	 8.2975e+009 	 2.3988e+010 	 5.3917e+007 	 6.7555e+007 	 8.3129e+009 	 2.5160e+010 	 5.4195e+007 	 6.7731e+007
7.241 	 8.3152e+009 	 2.3973e+010 	 5.3917e+007 	 6.7555e+007 	 8.3306e+009 	 2.5145e+010 	 5.4195e+007 	 6.7731e+007
7.253 	 8.3335e+009 	 2.3959e+010 	 5.3917e+007 	 6.7555e+007 	 8.3489e+009 	 2.5129e+010 	 5.4195e+007 	 6.7731e+007
7.264 	 8.3525e+009 	 2.3944e+010 	 5.3917e+007 	 6.7555e+007 	 8.3679e+009 	 2.5113e+010 	 5.4195e+007 	 6.7731e+007
7.276 	 8.3722e+009 	 2.3930e+010 	 5.3917e+007 	 6.7555e+007 	 8.3876e+009 	 2.5098e+010 	 5.4195e+007 	 6.7730e+007
7.287 	 8.3926e+009 	 2.3915e+010 	 5.3917e+007 	 6.7555e+007 	 8.4080e+009 	 2.5082e+010 	 5.4195e+007 	 6.7730e+007
7.299 	 8.4137e+009 	 2.3900e+010 	 5.3917e+007 	 6.7555e+007 	 8.4292e+009 	 2.5067e+010 	 5.4195e+007 	 6.7730e+007
 7.31 	 8.4355e+009 	 2.3886e+010 	 5.3917e+007 	 6.7555e+007 	 8.4510e+009 	 2.5051e+010 	 5.4194e+007 	 6.7730e+007
7.322 	 8.4581e+009 	 2.3871e+010 	 5.3917e+007 	 6.7555e+007 	 8.4736e+009 	 2.5036e+010 	 5.4194e+007 	 6.7730e+007
7.334 	 8.4814e+009 	 2.3856e+010 	 5.3917e+007 	 6.7555e+007 	 8.4969e+009 	 2.5020e+010 	 5.4194e+007 	 6.7730e+007
7.345 	 8.5055e+009 	 2.3842e+010 	 5.3917e+007 	 6.7555e+007 	 8.5210e+009 	 2.5004e+010 	 5.4194e+007 	 6.7730e+007
7.357 	 8.5304e+009 	 2.3827e+010 	 5.3917e+007 	 6.7555e+007 	 8.5459e+009 	 2.4989e+010 	 5.4194e+007 	 6.7730e+007
7.368 	 8.5560e+009 	 2.3812e+010 	 5.3917e+007 	 6.7555e+007 	 8.5716e+009 	 2.4973e+010 	 5.4194e+007 	 6.7730e+007
 7.38 	 8.5825e+009 	 2.3798e+010 	 5.3917e+007 	 6.7555e+007 	 8.5980e+009 	 2.4957e+010 	 5.4194e+007 	 6.7730e+007
7.392 	 8.6097e+009 	 2.3783e+010 	 5.3917e+007 	 6.7555e+007 	 8.6253e+009 	 2.4942e+010 	 5.4194e+007 	 6.7730e+007
7.403 	 8.6379e+009 	 2.3768e+010 	 5.3917e+007 	 6.7555e+007 	 8.6535e+009 	 2.4926e+010 	 5.4193e+007 	 6.7730e+007
7.415 	 8.6669e+009 	 2.3753e+010 	 5.3917e+007 	 6.7555e+007 	 8.6825e+009 	 2.4910e+010 	 5.4193e+007 	 6.7729e+007
7.426 	 8.6967e+009 	 2.3739e+010 	 5.3917e+007 	 6.7555e+007 	 8.7124e+009 	 2.4895e+010 	 5.4193e+007 	 6.7729e+007
7.438 	 8.7275e+009 	 2.3724e+010 	 5.3917e+007 	 6.7555e+007 	 8.7431e+009 	 2.4879e+010 	 5.4193e+007 	 6.7729e+007
7.449 	 8.7591e+009 	 2.3709e+010 	 5.3917e+007 	 6.7555e+007 	 8.7748e+009 	 2.4863e+010 	 5.4193e+007 	 6.7729e+007
7.461 	 8.7917e+009 	 2.3694e+010 	 5.3917e+007 	 6.7555e+007 	 8.8074e+009 	 2.4847e+010 	 5.4193e+007 	 6.7729e+007
7.473 	 8.8252e+009 	 2.3680e+010 	 5.3917e+007 	 6.7555e+007 	 8.8410e+009 	 2.4832e+010 	 5.4193e+007 	 6.7729e+007
7.484 	 8.8597e+009 	 2.3665e+010 	 5.3917e+007 	 6.7555e+007 	 8.8755e+009 	 2.4816e+010 	 5.4193e+007 	 6.7729e+007
7.496 	 8.8952e+009 	 2.3650e+010 	 5.3917e+007 	 6.7555e+007 	 8.9111e+009 	 2.4800e+010 	 5.4192e+007 	 6.7729e+007
7.507 	 8.9318e+009 	 2.3635e+010 	 5.3917e+007 	 6.7555e+007 	 8.9476e+009 	 2.4785e+010 	 5.4192e+007 	 6.7729e+007
7.519 	 8.9693e+009 	 2.3621e+010 	 5.3917e+007 	 6.7555e+007 	 8.9852e+009 	 2.4769e+010 	 5.4192e+007 	 6.7729e+007
 7.53 	 9.0079e+009 	 2.3606e+010 	 5.3917e+007 	 6.7555e+007 	 9.0238e+009 	 2.4753e+010 	 5.4192e+007 	 6.7729e+007
7.542 	 9.0476e+009 	 2.3591e+010 	 5.3917e+007 	 6.7555e+007 	 9.0635e+009 	 2.4737e+010 	 5.4192e+007 	 6.7729e+007
7.554 	 9.0883e+009 	 2.3576e+010 	 5.3917e+007 	 6.7555e+007 	 9.1043e+009 	 2.4721e+010 	 5.4192e+007 	 6.7729e+007
7.565 	 9.1302e+009 	 2.3561e+010 	 5.3917e+007 	 6.7555e+007 	 9.1463e+009 	 2.4706e+010 	 5.4192e+007 	 6.7729e+007
7.577 	 9.1733e+009 	 2.3547e+010 	 5.3917e+007 	 6.7555e+007 	 9.1893e+009 	 2.4690e+010 	 5.4192e+007 	 6.7728e+007
7.588 	 9.2175e+009 	 2.3532e+010 	 5.3917e+007 	 6.7555e+007 	 9.2336e+009 	 2.4674e+010 	 5.4191e+007 	 6.7728e+007
  7.6 	 9.2630e+009 	 2.3517e+010 	 5.3917e+007 	 6.7555e+007 	 9.2791e+009 	 2.4658e+010 	 5.4191e+007 	 6.7728e+007
7.611 	 9.3096e+009 	 2.3502e+010 	 5.3917e+007 	 6.7555e+007 	 9.3258e+009 	 2.4642e+010 	 5.4191e+007 	 6.7728e+007
7.623 	 9.3576e+009 	 2.3487e+010 	 5.3917e+007 	 6.7555e+007 	 9.3738e+009 	 2.4626e+010 	 5.4191e+007 	 6.7728e+007
7.635 	 9.4068e+009 	 2.3472e+010 	 5.3917e+007 	 6.7555e+007 	 9.4230e+009 	 2.4610e+010 	 5.4191e+007 	 6.7728e+007
7.646 	 9.4573e+009 	 2.3457e+010 	 5.3917e+007 	 6.7555e+007 	 9.4736e+009 	 2.4595e+010 	 5.4191e+007 	 6.7728e+007
7.658 	 9.5092e+009 	 2.3443e+010 	 5.3917e+007 	 6.7555e+007 	 9.5255e+009 	 2.4579e+010 	 5.4191e+007 	 6.7728e+007
7.669 	 9.5624e+009 	 2.3428e+010 	 5.3917e+007 	 6.7555e+007 	 9.5788e+009 	 2.4563e+010 	 5.4191e+007 	 6.7728e+007
7.681 	 9.6171e+009 	 2.3413e+010 	 5.3917e+007 	 6.7555e+007 	 9.6335e+009 	 2.4547e+010 	 5.4191e+007 	 6.7728e+007
7.692 	 9.6732e+009 	 2.3398e+010 	 5.3917e+007 	 6.7555e+007 	 9.6897e+009 	 2.4531e+010 	 5.4191e+007 	 6.7728e+007
