X , H2, CH4, CO, CO2 
25.282208001,2202734.14749,20740.3008651,66983.7471786,44738.6553322
25.343424001,1692026.63918,16065.9709457,52380.9810759,34989.7442966
25.404640001,1299729.46915,12445.1520296,40953.1382481,27359.0598087
25.465856001,998388.103063,9640.39073689,32011.9945683,21387.8463851
25.527072001,766913.696596,7467.75683189,25018.0109021,16716.3413869
25.588288001,589107.104467,5784.77805074,19548.3326105,13062.5021927
25.649504001,452525.127756,4481.09486667,15271.6466495,10205.2830895
25.710720001,347609.643459,3471.22196429,11928.4339657,7971.49413797
25.771936001,267018.66109,2688.94146334,9315.46492394,6225.47879668
25.833152001,205112.485152,2082.96002363,7273.63024118,4861.00871585
25.894368001,157559.019055,1613.54490454,5678.39299107,3794.92175886
25.955584001,121030.585138,1249.91829069,4432.29950418,2962.13005555
26.016800001,92971.041181,968.238951558,3459.10698345,2311.70436097
26.078016001,71416.8938402,750.038836518,2699.18018224,1803.80364714
26.139232001,54859.8890834,581.01205703,2105.88392161,1407.26822039
26.200448001,42141.4623676,450.076823277,1642.75679027,1097.73353944
26.261664001,32371.6616481,348.648809732,1281.29746088,856.152514685
26.322880001,24866.8686386,270.078293614,999.231275111,667.638145894
26.384096001,19101.9599579,209.214152729,779.15324527,520.557302341
26.445312001,14673.5597672,162.066127956,607.465984851,405.821333557
26.506528001,11271.8129027,125.543203861,473.54866311,316.330898345
26.567744001,8658.70186233,97.250877252,369.106874828,246.541620245
26.628960001,6651.3919889,75.3344511096,287.664189788,192.124198745
26.690176001,5109.43692609,58.3570377977,224.16449837,149.698845478
26.751392001,3924.95144397,45.2056055653,174.661188478,116.627422782
26.812608001,3015.06226645,35.0179500177,136.074165243,90.8510597429
26.873824001,2316.10923382,27.1261684922,105.99997025,70.7632239528
26.935040001,1779.19090637,21.0128730522,82.5634203835,55.1105421504
26.996256001,1366.74289973,16.2772712579,64.3017089605,42.9153186257
27.057472001,1049.90951358,12.6088908785,50.0738825181,33.4150161317
27.118688001,806.524730031,9.76722589869,38.9901497022,26.0149946416
27.179904001,619.561301115,7.56596939775,30.3566867921,20.2516102686
27.241120001,475.939400787,5.8607996148,23.6325498928,15.7634083798
27.302336001,365.61147839,4.53991846486,18.3960436858,12.2686393167
27.363552001,280.859278001,3.51672222734,14.3184754224,9.54771195772
27.424768001,215.753834668,2.72412391235,11.1436755435,7.42950293681
27.485984001,165.740662788,2.11015509407,8.67202030381,5.78067597011
27.547200001,127.3211121,1.63455887988,6.74796854039,4.49735076514
27.608416001,97.8075959357,1.26615066087,5.25034104906,3.49860561923
27.669632001,75.1355653586,0.980773623107,4.08474009554,2.72141085312
27.730848001,57.7190734658,0.759714989632,3.17763868101,2.11667855177
27.792064001,44.3398241129,0.58847916695,2.47177237534,1.64618308919
27.853280001,34.0619422609,0.455837367312,1.92254713142,1.2801608112
27.914496001,26.1665028394,0.353091402617,1.49523943647,0.995439341325
27.975712001,20.101237472,0.27350338608,1.16281430239,0.773979839523
28.036928001,15.4419004095,0.211853954038,0.904224962067,0.601741199286
28.098144001,11.8625907195,0.164100045655,0.703088085158,0.467795193103
28.159360001,9.11295441009,0.127109804455,0.546651698034,0.36363720509
28.220576001,7.00067160191,0.0984572230627,0.42499122653,0.282649381083
28.281792001,5.37800343529,0.0762630661102,0.330383305649,0.219682541487
28.343008001,4.13145771651,0.0590716435681,0.256818108952,0.170730619862
28.404224001,3.17385019535,0.0457553554133,0.199619586951,0.132677180147
28.465440001,2.43820610538,0.0354407307601,0.155149772071,0.103098080513
28.526656001,1.87307556058,0.0274512118749,0.12057857092,0.0801078291575
28.587872001,1.43893469038,0.0212626963957,0.0937045377076,0.062240050308
28.649088001,1.1054211968,0.0164692220893,0.0728153770677,0.0483544022131
28.710304001,0.849210662569,0.0127563297659,0.056579363163,0.037564163848
28.771520001,0.652385160597,0.00988043962155,0.0439608369814,0.0291798840349
28.832736001,0.501180030424,0.0076528757081,0.0341544475351,0.022665537546
28.893952001,0.385021158334,0.00592749098199,0.0265339838844,0.0176044154671
28.955168001,0.29578541975,0.00459108146167,0.0206125640129,0.0136725910419
29.016384001,0.227232553181,0.00355596090042,0.0160116625444,0.0106182803929
29.077600001,0.174568726892,0.00275420904511,0.0124370169462,0.0082457899134
29.138816001,0.134111271455,0.00213321628998,0.00965988616472,0.00640303211353
29.200032001,0.103031127818,0.00165223254259,0.0075024738426,0.00497181748297
29.261248001,0.079154996661,0.00127969396916,0.00582659160284,0.00386030571735
29.322464001,0.0608133507127,0.000991152296375,0.00452484290964,0.00299713648662
29.383680001,0.0467236796947,0.000767670861154,0.00351376762565,0.00232686643165
29.444896001,0.0359008019151,0.000594582208262,0.00272851162509,0.00180642196739
29.506112001,0.0275879696943,0.000460525746678,0.00211868252448,0.00140234197865
29.567328001,0.0212039502039,0.000356702342357,0.00164512785175,0.0010886346899
29.628544001,0.0163023806596,0.000276296952773,0.00127743054141,0.000845112045945
29.689760001,0.0125405552938,0.000214031429828,0.00099196221592,0.000656095324581
29.750976001,0.00965546120368,0.000165818155145,0.000770370171812,0.000509409339583
29.812192001,0.00744538714267,0.000128491785335,0.000598401576457,0.000395600978486
29.873408001,0.00575581909512,9.96015080849e-05,0.000464989842339,0.000307332120649
29.934624001,0.00446863628054,7.72501788412e-05,0.000361544841245,0.000238908103504
29.995840001,0.00349385205438,5.99697828597e-05,0.000281401606293,0.000185911555016
30.057056001,0.00276332213687,4.66250499177e-05,0.000219392272515,0.000144918137126
30.118272001,0.00222598022778,3.63388952174e-05,0.000171513861245,0.000113275975507
30.179488001,0.00184426783609,2.84347913191e-05,0.000134670628514,8.89346191828e-05
30.240704001,0.00159150869372,2.2392285866e-05,0.000106474445525,7.03125345778e-05
30.301920001,0.0014500441969,1.78127413037e-05,8.50903817948e-05,5.61945980113e-05
30.363136001,0.00140963927878,1.44386158783e-05,6.93304312613e-05,4.57934487491e-05
30.424352001,0.00141028840611,1.24134992221e-05,5.98706873868e-05,3.95521848399e-05
30.485568001,0.0014107444256,1.10409996788e-05,5.34591393266e-05,3.53230296406e-05
30.546784001,0.00141101506156,1.02463203009e-05,4.9746717372e-05,3.28746573307e-05
